source,source_game_id,event_id,event_type,game_date,time_control,rated,player_id,opponent_id,player_color,official_elo,opponent_elo,result,avg_acl,account_status,is_banned,label,ingested_at_utc
lichess,YQ8Ga1eT,lichess-event,online,2026-02-22,blitz,true,woshigeshagua,ElPortugal,white,2909,2821,win,22.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,YQ8Ga1eT,lichess-event,online,2026-02-22,blitz,true,ElPortugal,woshigeshagua,black,2821,2909,loss,32.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,8LtA2s88,lichess-event,online,2026-02-22,blitz,true,woshigeshagua,GgangbuVip,white,2906,2746,win,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,8LtA2s88,lichess-event,online,2026-02-22,blitz,true,GgangbuVip,woshigeshagua,black,2746,2906,loss,40.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,hGs5FNtT,lichess-event,online,2026-02-21,blitz,true,PchelkinVK,woshigeshagua,white,2641,2913,win,30.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,hGs5FNtT,lichess-event,online,2026-02-21,blitz,true,woshigeshagua,PchelkinVK,black,2913,2641,loss,51.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,sogAOxED,lichess-event,online,2026-02-20,blitz,true,Fabsid,woshigeshagua,white,2828,2904,loss,33.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,sogAOxED,lichess-event,online,2026-02-20,blitz,true,woshigeshagua,Fabsid,black,2904,2828,win,19.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,WpPOsPYe,lichess-event,online,2026-02-20,blitz,true,woshigeshagua,Fabsid,white,2899,2833,win,7.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,WpPOsPYe,lichess-event,online,2026-02-20,blitz,true,Fabsid,woshigeshagua,black,2833,2899,loss,37.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,lpaUC7GH,lichess-event,online,2026-02-17,blitz,true,woshigeshagua,Little_Skib,white,2909,2756,loss,31.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,lpaUC7GH,lichess-event,online,2026-02-17,blitz,true,Little_Skib,woshigeshagua,black,2756,2909,win,9.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ejgmRlyk,lichess-event,online,2026-02-08,blitz,true,SmoovE1258502,woshigeshagua,white,2598,2902,win,16.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ejgmRlyk,lichess-event,online,2026-02-08,blitz,true,woshigeshagua,SmoovE1258502,black,2902,2598,loss,29.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,VWFN8uXD,lichess-event,online,2026-02-06,blitz,true,woshigeshagua,ice2breaker,white,2898,2706,win,21.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,VWFN8uXD,lichess-event,online,2026-02-06,blitz,true,ice2breaker,woshigeshagua,black,2706,2898,loss,33.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,tU6y1HR0,lichess-event,online,2026-02-06,blitz,true,woshigeshagua,BENED7707,white,2894,2807,win,16.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,tU6y1HR0,lichess-event,online,2026-02-06,blitz,true,BENED7707,woshigeshagua,black,2807,2894,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,5LRngb3P,lichess-event,online,2026-02-06,blitz,true,trainiing123,woshigeshagua,white,2912,2894,draw,23.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,5LRngb3P,lichess-event,online,2026-02-06,blitz,true,woshigeshagua,trainiing123,black,2894,2912,draw,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,HCBvyYua,lichess-event,online,2026-02-06,blitz,true,woshigeshagua,smihir6,white,2891,2695,win,20.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,HCBvyYua,lichess-event,online,2026-02-06,blitz,true,smihir6,woshigeshagua,black,2695,2891,loss,22.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Yti8gKTV,lichess-event,online,2026-02-05,blitz,true,Amirreza_p,woshigeshagua,white,2797,2892,draw,28.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Yti8gKTV,lichess-event,online,2026-02-05,blitz,true,woshigeshagua,Amirreza_p,black,2892,2797,draw,28.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,WJVQ3EYC,lichess-event,online,2026-02-05,blitz,true,TheCementoSpirit,woshigeshagua,white,2804,2897,win,15.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,WJVQ3EYC,lichess-event,online,2026-02-05,blitz,true,woshigeshagua,TheCementoSpirit,black,2897,2804,loss,61.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,79x1Uq6H,lichess-event,online,2026-02-05,blitz,true,chess-art-us,woshigeshagua,white,2930,2902,win,7.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,79x1Uq6H,lichess-event,online,2026-02-05,blitz,true,woshigeshagua,chess-art-us,black,2902,2930,loss,35.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,F14IQEmT,lichess-event,online,2026-02-05,blitz,true,woshigeshagua,Andrey11976,white,2898,2797,win,8.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,F14IQEmT,lichess-event,online,2026-02-05,blitz,true,Andrey11976,woshigeshagua,black,2797,2898,loss,22.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,jHjJyn9t,lichess-event,online,2026-02-05,blitz,true,woshigeshagua,DarkAlekhine,white,2895,2779,win,23.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,jHjJyn9t,lichess-event,online,2026-02-05,blitz,true,DarkAlekhine,woshigeshagua,black,2779,2895,loss,23.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,0QafwLC7,lichess-event,online,2026-02-04,blitz,true,woshigeshagua,YeahBuddy1998,white,2885,2657,draw,22.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,0QafwLC7,lichess-event,online,2026-02-04,blitz,true,YeahBuddy1998,woshigeshagua,black,2657,2885,draw,21.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,XTShe2fQ,lichess-event,online,2026-02-04,blitz,true,woshigeshagua,cutemouse83,white,2884,2988,draw,36.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,XTShe2fQ,lichess-event,online,2026-02-04,blitz,true,cutemouse83,woshigeshagua,black,2988,2884,draw,35.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,6BC0IXK4,lichess-event,online,2026-02-04,blitz,true,cutemouse83,woshigeshagua,white,2984,2888,win,8.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,6BC0IXK4,lichess-event,online,2026-02-04,blitz,true,woshigeshagua,cutemouse83,black,2888,2984,loss,26.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,SCzvxF4e,lichess-event,online,2026-02-04,blitz,true,Dragso,woshigeshagua,white,2742,2884,loss,48.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,SCzvxF4e,lichess-event,online,2026-02-04,blitz,true,woshigeshagua,Dragso,black,2884,2742,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,ufWjnQ3C,lichess-event,online,2026-02-04,blitz,true,Nichega,woshigeshagua,white,2708,2880,loss,31.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ufWjnQ3C,lichess-event,online,2026-02-04,blitz,true,woshigeshagua,Nichega,black,2880,2708,win,30.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Lx7jF0H0,lichess-event,online,2026-02-03,blitz,true,woshigeshagua,Orda_99,white,2878,2689,win,22.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Lx7jF0H0,lichess-event,online,2026-02-03,blitz,true,Orda_99,woshigeshagua,black,2689,2878,loss,35.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Cst2Vp4d,lichess-event,online,2026-02-02,blitz,true,woshigeshagua,CalisthenicsBoy,white,2877,2934,draw,39.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Cst2Vp4d,lichess-event,online,2026-02-02,blitz,true,CalisthenicsBoy,woshigeshagua,black,2934,2877,draw,33.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,WuSqikbO,lichess-event,online,2026-02-02,blitz,true,Link-Click,woshigeshagua,white,2713,2885,win,27.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,WuSqikbO,lichess-event,online,2026-02-02,blitz,true,woshigeshagua,Link-Click,black,2885,2713,loss,60.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,XThBLBMC,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,Chessiguana,white,2893,2734,loss,72.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,XThBLBMC,lichess-event,online,2026-01-31,blitz,true,Chessiguana,woshigeshagua,black,2734,2893,win,53.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,xdhysQ1b,lichess-event,online,2026-01-31,blitz,true,vistagusta,woshigeshagua,white,2744,2901,win,29.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,xdhysQ1b,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,vistagusta,black,2901,2744,loss,42.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,UTwumkc4,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,vistagusta,white,2898,2747,win,25.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,UTwumkc4,lichess-event,online,2026-01-31,blitz,true,vistagusta,woshigeshagua,black,2747,2898,loss,59.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,VinW7AfW,lichess-event,online,2026-01-31,blitz,true,Andrey11976,woshigeshagua,white,2791,2902,loss,45.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,VinW7AfW,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,Andrey11976,black,2902,2791,win,30.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,4BQ32o83,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,klari64,white,2898,2794,win,16.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,4BQ32o83,lichess-event,online,2026-01-31,blitz,true,klari64,woshigeshagua,black,2794,2898,loss,30.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,TaCY1kk8,lichess-event,online,2026-01-31,blitz,true,jncool68,woshigeshagua,white,2725,2900,draw,39.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,TaCY1kk8,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,jncool68,black,2900,2725,draw,39.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,AsfBKNIM,lichess-event,online,2026-01-31,blitz,true,woshigeshagua,Jorgitomgs,white,2883,2588,win,6.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,AsfBKNIM,lichess-event,online,2026-01-31,blitz,true,Jorgitomgs,woshigeshagua,black,2588,2883,loss,21.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,iNq9zFce,lichess-event,online,2026-01-30,blitz,true,HomaBiorKro,woshigeshagua,white,2775,2879,loss,56.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,iNq9zFce,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,HomaBiorKro,black,2879,2775,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,4XTZqeNB,lichess-event,online,2026-01-30,blitz,true,LiamPutnam2008,woshigeshagua,white,2875,2879,loss,38.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,4XTZqeNB,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,LiamPutnam2008,black,2879,2875,win,17.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Hai2eiPH,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,Andrey11976,white,2883,2814,win,16.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Hai2eiPH,lichess-event,online,2026-01-30,blitz,true,Andrey11976,woshigeshagua,black,2814,2883,loss,29.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,n0XTNXCc,lichess-event,online,2026-01-30,blitz,true,papasi,woshigeshagua,white,2758,2891,win,13.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,n0XTNXCc,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,papasi,black,2891,2758,loss,28.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,ZLAGB9up,lichess-event,online,2026-01-30,blitz,true,Andrey11976,woshigeshagua,white,2812,2886,loss,24.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,ZLAGB9up,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,Andrey11976,black,2886,2812,win,11.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,OAwIx7zi,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,Mactrazz,white,2890,2596,draw,26.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,OAwIx7zi,lichess-event,online,2026-01-30,blitz,true,Mactrazz,woshigeshagua,black,2596,2890,draw,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,eJ5tDfXb,lichess-event,online,2026-01-30,blitz,true,woshigeshagua,IknowYOU2006,white,2889,2565,win,35.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,eJ5tDfXb,lichess-event,online,2026-01-30,blitz,true,IknowYOU2006,woshigeshagua,black,2565,2889,loss,41.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,j0MiLbEo,lichess-event,online,2026-01-29,blitz,true,SublimeWarrior,woshigeshagua,white,2836,2891,win,20.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,j0MiLbEo,lichess-event,online,2026-01-29,blitz,true,woshigeshagua,SublimeWarrior,black,2891,2836,loss,39.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,e8EEeGTb,lichess-event,online,2026-01-29,blitz,true,woshigeshagua,Chigorinez,white,2888,2694,win,24.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,e8EEeGTb,lichess-event,online,2026-01-29,blitz,true,Chigorinez,woshigeshagua,black,2694,2888,loss,42.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,8xRyQ8Y1,lichess-event,online,2026-01-29,blitz,true,Popovich2020,woshigeshagua,white,2726,2878,loss,30.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,8xRyQ8Y1,lichess-event,online,2026-01-29,blitz,true,woshigeshagua,Popovich2020,black,2878,2726,win,21.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,lq5NoZBs,lichess-event,online,2026-01-28,blitz,true,TAsad10,woshigeshagua,white,2783,2886,win,21.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,lq5NoZBs,lichess-event,online,2026-01-28,blitz,true,woshigeshagua,TAsad10,black,2886,2783,loss,33.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Hj4k3IAv,lichess-event,online,2026-01-28,blitz,true,woshigeshagua,PrinceFromNorthrend,white,2883,2653,win,10.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,Hj4k3IAv,lichess-event,online,2026-01-28,blitz,true,PrinceFromNorthrend,woshigeshagua,black,2653,2883,loss,22.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,GeZH4Nx2,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,IamHimxD,white,2862,2687,win,9.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,GeZH4Nx2,lichess-event,online,2026-01-27,blitz,true,IamHimxD,woshigeshagua,black,2687,2862,loss,17.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Zne32Z8I,lichess-event,online,2026-01-27,blitz,true,GabrielPerezPerez,woshigeshagua,white,2646,2858,loss,41.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,Zne32Z8I,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,GabrielPerezPerez,black,2858,2646,win,21.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,8Tsy3pgu,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,SU-1704,white,2870,2658,loss,39.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,8Tsy3pgu,lichess-event,online,2026-01-27,blitz,true,SU-1704,woshigeshagua,black,2658,2870,win,20.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,HAbUmdOU,lichess-event,online,2026-01-27,blitz,true,Gremuchnik,woshigeshagua,white,2839,2860,loss,42.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,HAbUmdOU,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,Gremuchnik,black,2860,2839,win,24.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,j5pigh9a,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,feederman,white,2871,2738,loss,37.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,j5pigh9a,lichess-event,online,2026-01-27,blitz,true,feederman,woshigeshagua,black,2738,2871,win,19.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,i2oOGmgL,lichess-event,online,2026-01-27,blitz,true,Valerii1122334455,woshigeshagua,white,2690,2867,loss,42.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,i2oOGmgL,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,Valerii1122334455,black,2867,2690,win,25.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,mTYERB4V,lichess-event,online,2026-01-27,blitz,true,SublimeWarrior,woshigeshagua,white,2812,2856,loss,25.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,mTYERB4V,lichess-event,online,2026-01-27,blitz,true,woshigeshagua,SublimeWarrior,black,2856,2812,win,5.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,cgXQoruI,lichess-event,online,2026-01-26,blitz,true,Vagizovich,woshigeshagua,white,2643,2852,loss,49.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,cgXQoruI,lichess-event,online,2026-01-26,blitz,true,woshigeshagua,Vagizovich,black,2852,2643,win,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,y1Emtikd,lichess-event,online,2026-01-26,blitz,true,woshigeshagua,likewater,white,2865,2650,loss,32.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,y1Emtikd,lichess-event,online,2026-01-26,blitz,true,likewater,woshigeshagua,black,2650,2865,win,24.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,0xBQVbKE,lichess-event,online,2026-01-26,blitz,true,ilqar_7474,woshigeshagua,white,2875,2864,draw,6.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,0xBQVbKE,lichess-event,online,2026-01-26,blitz,true,woshigeshagua,ilqar_7474,black,2864,2875,draw,6.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,DPQNmBnL,lichess-event,online,2026-01-26,blitz,true,woshigeshagua,JackHenry,white,2861,2617,win,42.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,DPQNmBnL,lichess-event,online,2026-01-26,blitz,true,JackHenry,woshigeshagua,black,2617,2861,loss,30.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,8SbssAvx,lichess-event,online,2026-01-26,blitz,true,NameTheGame,woshigeshagua,white,2678,2848,loss,31.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,8SbssAvx,lichess-event,online,2026-01-26,blitz,true,woshigeshagua,NameTheGame,black,2848,2678,win,15.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,iYbgfY2F,lichess-event,online,2026-01-26,blitz,true,woshigeshagua,sillyMASTER,white,2851,2818,loss,38.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,iYbgfY2F,lichess-event,online,2026-01-26,blitz,true,sillyMASTER,woshigeshagua,black,2818,2851,win,18.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,dn3eqDXx,lichess-event,online,2026-01-25,blitz,true,Valery_Skatchkov2004,woshigeshagua,white,2683,2841,loss,39.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,dn3eqDXx,lichess-event,online,2026-01-25,blitz,true,woshigeshagua,Valery_Skatchkov2004,black,2841,2683,win,13.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,YOesQW2n,lichess-event,online,2026-01-25,blitz,true,Wildindian,woshigeshagua,white,2739,2834,loss,43.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,YOesQW2n,lichess-event,online,2026-01-25,blitz,true,woshigeshagua,Wildindian,black,2834,2739,win,21.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,YvgNr0qg,lichess-event,online,2026-01-25,blitz,true,HowellHub,woshigeshagua,white,2796,2824,loss,74.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,YvgNr0qg,lichess-event,online,2026-01-25,blitz,true,woshigeshagua,HowellHub,black,2824,2796,win,43.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,lt11sV3g,lichess-event,online,2026-01-25,blitz,true,woshigeshagua,HowellHub,white,2814,2801,win,8.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,lt11sV3g,lichess-event,online,2026-01-25,blitz,true,HowellHub,woshigeshagua,black,2801,2814,loss,22.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,k5NrdBCy,lichess-event,online,2026-01-25,blitz,true,HowellHub,woshigeshagua,white,2801,2814,draw,7.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,k5NrdBCy,lichess-event,online,2026-01-25,blitz,true,woshigeshagua,HowellHub,black,2814,2801,draw,6.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,2OR22nLM,lichess-event,online,2025-12-31,blitz,true,MightBeDecent,woshigeshagua,white,2617,2847,win,8.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,2OR22nLM,lichess-event,online,2025-12-31,blitz,true,woshigeshagua,MightBeDecent,black,2847,2617,loss,7.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,McM52ie0,lichess-event,online,2025-12-25,blitz,true,woshigeshagua,ViejoTortuga,white,2850,2771,win,14.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,McM52ie0,lichess-event,online,2025-12-25,blitz,true,ViejoTortuga,woshigeshagua,black,2771,2850,loss,26.0,unknown,false,clean,2026-03-02T16:21:47+00:00
lichess,yR7nLLQg,lichess-event,online,2025-12-21,blitz,true,woshigeshagua,Christened,white,2850,2988,loss,53.0,active,false,clean,2026-03-02T16:21:47+00:00
lichess,yR7nLLQg,lichess-event,online,2025-12-21,blitz,true,Christened,woshigeshagua,black,2988,2850,win,10.0,unknown,false,clean,2026-03-02T16:21:47+00:00
